treatment,covid,replicate,count,n,risk,odds,relative_risk,odds_ratio
vaccine,+,9287,102,15000,0.0068,0.00684655658477648,1.085106382978723,1.085689068645513
vaccine,+,9288,98,15000,0.006533333333333334,0.0065762984834250434,1,1
vaccine,+,9289,103,15000,0.006866666666666667,0.006914143787339733,1.10752688172043,1.1082703380416496
vaccine,+,9290,89,15000,0.005933333333333333,0.005968747904231775,0.8317757009345793,0.8307716125020919
vaccine,+,9291,94,15000,0.006266666666666667,0.006306185428686435,0.9215686274509803,0.9210740246722599
vaccine,+,9292,94,15000,0.006266666666666667,0.006306185428686435,0.9215686274509803,0.9210740246722599
vaccine,+,9293,101,15000,0.006733333333333333,0.006778978454929862,1.063157894736842,1.063586040744522
vaccine,+,9294,102,15000,0.0068,0.00684655658477648,1.085106382978723,1.085689068645513
vaccine,+,9295,106,15000,0.007066666666666666,0.007116959849603867,1.1777777777777776,1.179043015084374
vaccine,+,9296,101,15000,0.006733333333333333,0.006778978454929862,1.063157894736842,1.063586040744522
vaccine,+,9297,108,15000,0.0072,0.0072522159548751,1.227272727272727,1.2289209581715625
vaccine,+,9298,99,15000,0.0066,0.006643849406080129,1.0206185567010309,1.0207555432867235
vaccine,+,9299,103,15000,0.006866666666666667,0.006914143787339733,1.10752688172043,1.1082703380416496
vaccine,+,9300,101,15000,0.006733333333333333,0.006778978454929862,1.063157894736842,1.063586040744522
vaccine,+,9301,99,15000,0.0066,0.006643849406080129,1.0206185567010309,1.0207555432867235
vaccine,+,9302,93,15000,0.0062,0.006238679814852083,0.9029126213592231,0.9023069242898203
vaccine,+,9303,97,15000,0.006466666666666667,0.0065087566261826475,0.9797979797979797,0.9796664897651276
vaccine,+,9304,100,15000,0.006666666666666667,0.006711409395973155,1.0416666666666667,1.0419463087248322
vaccine,+,9305,94,15000,0.006266666666666667,0.006306185428686435,0.9215686274509803,0.9210740246722599
vaccine,+,9306,93,15000,0.0062,0.006238679814852083,0.9029126213592231,0.9023069242898203
vaccine,+,9307,92,15000,0.0061333333333333335,0.006171183257311511,0.8846153846153846,0.8839033250087718
vaccine,+,9308,84,15000,0.0056,0.0056315366049879325,0.7499999999999999,0.748592115848753
vaccine,+,9309,100,15000,0.006666666666666667,0.006711409395973155,1.0416666666666667,1.0419463087248322
vaccine,+,9310,100,15000,0.006666666666666667,0.006711409395973155,1.0416666666666667,1.0419463087248322
vaccine,+,9311,101,15000,0.006733333333333333,0.006778978454929862,1.063157894736842,1.063586040744522
vaccine,+,9312,93,15000,0.0062,0.006238679814852083,0.9029126213592231,0.9023069242898203
vaccine,+,9313,82,15000,0.0054666666666666665,0.005496715377396434,0.719298245614035,0.7177553079642396
vaccine,+,9314,105,15000,0.007,0.007049345417925478,1.1538461538461537,1.154930668525835
vaccine,+,9315,93,15000,0.0062,0.006238679814852083,0.9029126213592231,0.9023069242898203
vaccine,+,9316,107,15000,0.0071333333333333335,0.007184583361310683,1.2022471910112358,1.2037002528146472
vaccine,+,9317,105,15000,0.007,0.007049345417925478,1.1538461538461537,1.154930668525835
vaccine,+,9318,100,15000,0.006666666666666667,0.006711409395973155,1.0416666666666667,1.0419463087248322
vaccine,+,9319,99,15000,0.0066,0.006643849406080129,1.0206185567010309,1.0207555432867235
vaccine,+,9320,96,15000,0.0064,0.00644122383252818,0.96,0.9597423510466987
vaccine,+,9321,100,15000,0.006666666666666667,0.006711409395973155,1.0416666666666667,1.0419463087248322
vaccine,+,9322,96,15000,0.0064,0.00644122383252818,0.96,0.9597423510466987
vaccine,+,9323,102,15000,0.0068,0.00684655658477648,1.085106382978723,1.085689068645513
vaccine,+,9324,99,15000,0.0066,0.006643849406080129,1.0206185567010309,1.0207555432867235
vaccine,+,9325,101,15000,0.006733333333333333,0.006778978454929862,1.063157894736842,1.063586040744522
vaccine,+,9326,100,15000,0.006666666666666667,0.006711409395973155,1.0416666666666667,1.0419463087248322
vaccine,+,9327,104,15000,0.006933333333333333,0.006981740064446831,1.1304347826086953,1.1313454443562319
vaccine,+,9328,106,15000,0.007066666666666666,0.007116959849603867,1.1777777777777776,1.179043015084374
vaccine,+,9329,106,15000,0.007066666666666666,0.007116959849603867,1.1777777777777776,1.179043015084374
vaccine,+,9330,104,15000,0.006933333333333333,0.006981740064446831,1.1304347826086953,1.1313454443562319
vaccine,+,9331,94,15000,0.006266666666666667,0.006306185428686435,0.9215686274509803,0.9210740246722599
vaccine,+,9332,108,15000,0.0072,0.0072522159548751,1.227272727272727,1.2289209581715625
vaccine,+,9333,116,15000,0.007733333333333333,0.00779360386992744,1.4499999999999997,1.4535071217414677
vaccine,+,9334,95,15000,0.006333333333333333,0.0063737001006373695,0.9405940594059404,0.9402154237563974
vaccine,+,9335,87,15000,0.0058,0.005833836250251458,0.7981651376146787,0.7969876660779308
vaccine,+,9336,97,15000,0.006466666666666667,0.0065087566261826475,0.9797979797979797,0.9796664897651276
vaccine,+,9337,102,15000,0.0068,0.00684655658477648,1.085106382978723,1.085689068645513
vaccine,+,9338,104,15000,0.006933333333333333,0.006981740064446831,1.1304347826086953,1.1313454443562319
vaccine,+,9339,97,15000,0.006466666666666667,0.0065087566261826475,0.9797979797979797,0.9796664897651276
vaccine,+,9340,105,15000,0.007,0.007049345417925478,1.1538461538461537,1.154930668525835
vaccine,+,9341,82,15000,0.0054666666666666665,0.005496715377396434,0.719298245614035,0.7177553079642396
vaccine,+,9342,103,15000,0.006866666666666667,0.006914143787339733,1.10752688172043,1.1082703380416496
vaccine,+,9343,106,15000,0.007066666666666666,0.007116959849603867,1.1777777777777776,1.179043015084374
vaccine,+,9344,76,15000,0.005066666666666666,0.0050924685071026534,0.6333333333333333,0.631466094880729
vaccine,+,9345,108,15000,0.0072,0.0072522159548751,1.227272727272727,1.2289209581715625
vaccine,+,9346,101,15000,0.006733333333333333,0.006778978454929862,1.063157894736842,1.063586040744522
vaccine,+,9347,102,15000,0.0068,0.00684655658477648,1.085106382978723,1.085689068645513
vaccine,+,9348,94,15000,0.006266666666666667,0.006306185428686435,0.9215686274509803,0.9210740246722599
vaccine,+,9349,95,15000,0.006333333333333333,0.0063737001006373695,0.9405940594059404,0.9402154237563974
vaccine,+,9350,100,15000,0.006666666666666667,0.006711409395973155,1.0416666666666667,1.0419463087248322
vaccine,+,9351,94,15000,0.006266666666666667,0.006306185428686435,0.9215686274509803,0.9210740246722599
vaccine,+,9352,103,15000,0.006866666666666667,0.006914143787339733,1.10752688172043,1.1082703380416496
vaccine,+,9353,106,15000,0.007066666666666666,0.007116959849603867,1.1777777777777776,1.179043015084374
vaccine,+,9354,90,15000,0.006,0.006036217303822938,0.8490566037735848,0.8481454766333854
vaccine,+,9355,94,15000,0.006266666666666667,0.006306185428686435,0.9215686274509803,0.9210740246722599
vaccine,+,9356,98,15000,0.006533333333333334,0.0065762984834250434,1,1
vaccine,+,9357,95,15000,0.006333333333333333,0.0063737001006373695,0.9405940594059404,0.9402154237563974
vaccine,+,9358,103,15000,0.006866666666666667,0.006914143787339733,1.10752688172043,1.1082703380416496
vaccine,+,9359,90,15000,0.006,0.006036217303822938,0.8490566037735848,0.8481454766333854
vaccine,+,9360,108,15000,0.0072,0.0072522159548751,1.227272727272727,1.2289209581715625
vaccine,+,9361,101,15000,0.006733333333333333,0.006778978454929862,1.063157894736842,1.063586040744522
vaccine,+,9362,96,15000,0.0064,0.00644122383252818,0.96,0.9597423510466987
vaccine,+,9363,96,15000,0.0064,0.00644122383252818,0.96,0.9597423510466987
vaccine,+,9364,99,15000,0.0066,0.006643849406080129,1.0206185567010309,1.0207555432867235
vaccine,+,9365,95,15000,0.006333333333333333,0.0063737001006373695,0.9405940594059404,0.9402154237563974
vaccine,+,9366,85,15000,0.005666666666666667,0.00569896077774053,0.7657657657657658,0.7644308740520608
vaccine,+,9367,102,15000,0.0068,0.00684655658477648,1.085106382978723,1.085689068645513
vaccine,+,9368,96,15000,0.0064,0.00644122383252818,0.96,0.9597423510466987
vaccine,+,9369,85,15000,0.005666666666666667,0.00569896077774053,0.7657657657657658,0.7644308740520608
vaccine,+,9370,98,15000,0.006533333333333334,0.0065762984834250434,1,1
vaccine,+,9371,89,15000,0.005933333333333333,0.005968747904231775,0.8317757009345793,0.8307716125020919
vaccine,+,9372,90,15000,0.006,0.006036217303822938,0.8490566037735848,0.8481454766333854
vaccine,+,9373,92,15000,0.0061333333333333335,0.006171183257311511,0.8846153846153846,0.8839033250087718
vaccine,+,9374,99,15000,0.0066,0.006643849406080129,1.0206185567010309,1.0207555432867235
vaccine,+,9375,95,15000,0.006333333333333333,0.0063737001006373695,0.9405940594059404,0.9402154237563974
vaccine,+,9376,90,15000,0.006,0.006036217303822938,0.8490566037735848,0.8481454766333854
vaccine,+,9377,104,15000,0.006933333333333333,0.006981740064446831,1.1304347826086953,1.1313454443562319
vaccine,+,9378,92,15000,0.0061333333333333335,0.006171183257311511,0.8846153846153846,0.8839033250087718
vaccine,+,9379,97,15000,0.006466666666666667,0.0065087566261826475,0.9797979797979797,0.9796664897651276
vaccine,+,9380,93,15000,0.0062,0.006238679814852083,0.9029126213592231,0.9023069242898203
vaccine,+,9381,91,15000,0.006066666666666666,0.006103695754242404,0.8666666666666665,0.8658528405661011
vaccine,+,9382,104,15000,0.006933333333333333,0.006981740064446831,1.1304347826086953,1.1313454443562319
vaccine,+,9383,96,15000,0.0064,0.00644122383252818,0.96,0.9597423510466987
vaccine,+,9384,87,15000,0.0058,0.005833836250251458,0.7981651376146787,0.7969876660779308
vaccine,+,9385,113,15000,0.007533333333333334,0.00759051521461678,1.3614457831325302,1.3641893428486564
vaccine,+,9386,111,15000,0.0074,0.007455168245013097,1.3058823529411765,1.3081627573455334
vaccine,+,9387,95,15000,0.006333333333333333,0.0063737001006373695,0.9405940594059404,0.9402154237563974
vaccine,+,9388,103,15000,0.006866666666666667,0.006914143787339733,1.10752688172043,1.1082703380416496
vaccine,+,9389,102,15000,0.0068,0.00684655658477648,1.085106382978723,1.085689068645513
vaccine,+,9390,97,15000,0.006466666666666667,0.0065087566261826475,0.9797979797979797,0.9796664897651276
vaccine,+,9391,97,15000,0.006466666666666667,0.0065087566261826475,0.9797979797979797,0.9796664897651276
vaccine,+,9392,85,15000,0.005666666666666667,0.00569896077774053,0.7657657657657658,0.7644308740520608
vaccine,+,9393,77,15000,0.0051333333333333335,0.00515982041144542,0.6470588235294117,0.6452377104430193
vaccine,+,9394,98,15000,0.006533333333333334,0.0065762984834250434,1,1
vaccine,+,9395,91,15000,0.006066666666666666,0.006103695754242404,0.8666666666666665,0.8658528405661011
vaccine,+,9396,94,15000,0.006266666666666667,0.006306185428686435,0.9215686274509803,0.9210740246722599
vaccine,+,9397,104,15000,0.006933333333333333,0.006981740064446831,1.1304347826086953,1.1313454443562319
vaccine,+,9398,92,15000,0.0061333333333333335,0.006171183257311511,0.8846153846153846,0.8839033250087718
vaccine,+,9399,107,15000,0.0071333333333333335,0.007184583361310683,1.2022471910112358,1.2037002528146472
vaccine,+,9400,96,15000,0.0064,0.00644122383252818,0.96,0.9597423510466987
vaccine,+,9401,90,15000,0.006,0.006036217303822938,0.8490566037735848,0.8481454766333854
vaccine,+,9402,99,15000,0.0066,0.006643849406080129,1.0206185567010309,1.0207555432867235
vaccine,+,9403,97,15000,0.006466666666666667,0.0065087566261826475,0.9797979797979797,0.9796664897651276
vaccine,+,9404,95,15000,0.006333333333333333,0.0063737001006373695,0.9405940594059404,0.9402154237563974
vaccine,+,9405,94,15000,0.006266666666666667,0.006306185428686435,0.9215686274509803,0.9210740246722599
vaccine,+,9406,86,15000,0.005733333333333333,0.0057663939922220735,0.7818181818181817,0.7805600594926063
vaccine,+,9407,101,15000,0.006733333333333333,0.006778978454929862,1.063157894736842,1.063586040744522
vaccine,+,9408,108,15000,0.0072,0.0072522159548751,1.227272727272727,1.2289209581715625
vaccine,+,9409,95,15000,0.006333333333333333,0.0063737001006373695,0.9405940594059404,0.9402154237563974
vaccine,+,9410,90,15000,0.006,0.006036217303822938,0.8490566037735848,0.8481454766333854
vaccine,+,9411,106,15000,0.007066666666666666,0.007116959849603867,1.1777777777777776,1.179043015084374
vaccine,+,9412,91,15000,0.006066666666666666,0.006103695754242404,0.8666666666666665,0.8658528405661011
vaccine,+,9413,102,15000,0.0068,0.00684655658477648,1.085106382978723,1.085689068645513
vaccine,+,9414,103,15000,0.006866666666666667,0.006914143787339733,1.10752688172043,1.1082703380416496
vaccine,+,9415,101,15000,0.006733333333333333,0.006778978454929862,1.063157894736842,1.063586040744522
vaccine,+,9416,102,15000,0.0068,0.00684655658477648,1.085106382978723,1.085689068645513
vaccine,+,9417,105,15000,0.007,0.007049345417925478,1.1538461538461537,1.154930668525835
vaccine,+,9418,104,15000,0.006933333333333333,0.006981740064446831,1.1304347826086953,1.1313454443562319
vaccine,+,9419,98,15000,0.006533333333333334,0.0065762984834250434,1,1
vaccine,+,9420,92,15000,0.0061333333333333335,0.006171183257311511,0.8846153846153846,0.8839033250087718
vaccine,+,9421,88,15000,0.005866666666666667,0.005901287553648069,0.8148148148148148,0.8137219837863616
vaccine,+,9422,98,15000,0.006533333333333334,0.0065762984834250434,1,1
vaccine,+,9423,85,15000,0.005666666666666667,0.00569896077774053,0.7657657657657658,0.7644308740520608
vaccine,+,9424,99,15000,0.0066,0.006643849406080129,1.0206185567010309,1.0207555432867235
vaccine,+,9425,112,15000,0.007466666666666667,0.0075228371843095105,1.333333333333333,1.3358409457281029
vaccine,+,9426,95,15000,0.006333333333333333,0.0063737001006373695,0.9405940594059404,0.9402154237563974
vaccine,+,9427,115,15000,0.007666666666666666,0.007725898555592878,1.4197530864197527,1.4229960561838289
vaccine,+,9428,114,15000,0.0076,0.00765820233776703,1.3902439024390243,1.3932324692049824
vaccine,+,9429,100,15000,0.006666666666666667,0.006711409395973155,1.0416666666666667,1.0419463087248322
vaccine,+,9430,97,15000,0.006466666666666667,0.0065087566261826475,0.9797979797979797,0.9796664897651276
vaccine,+,9431,90,15000,0.006,0.006036217303822938,0.8490566037735848,0.8481454766333854
vaccine,+,9432,102,15000,0.0068,0.00684655658477648,1.085106382978723,1.085689068645513
vaccine,+,9433,93,15000,0.0062,0.006238679814852083,0.9029126213592231,0.9023069242898203
vaccine,+,9434,101,15000,0.006733333333333333,0.006778978454929862,1.063157894736842,1.063586040744522
vaccine,+,9435,94,15000,0.006266666666666667,0.006306185428686435,0.9215686274509803,0.9210740246722599
vaccine,+,9436,97,15000,0.006466666666666667,0.0065087566261826475,0.9797979797979797,0.9796664897651276
vaccine,+,9437,97,15000,0.006466666666666667,0.0065087566261826475,0.9797979797979797,0.9796664897651276
vaccine,+,9438,96,15000,0.0064,0.00644122383252818,0.96,0.9597423510466987
vaccine,+,9439,98,15000,0.006533333333333334,0.0065762984834250434,1,1
vaccine,+,9440,102,15000,0.0068,0.00684655658477648,1.085106382978723,1.085689068645513
vaccine,+,9441,102,15000,0.0068,0.00684655658477648,1.085106382978723,1.085689068645513
vaccine,+,9442,96,15000,0.0064,0.00644122383252818,0.96,0.9597423510466987
vaccine,+,9443,108,15000,0.0072,0.0072522159548751,1.227272727272727,1.2289209581715625
vaccine,+,9444,87,15000,0.0058,0.005833836250251458,0.7981651376146787,0.7969876660779308
vaccine,+,9445,86,15000,0.005733333333333333,0.0057663939922220735,0.7818181818181817,0.7805600594926063
vaccine,+,9446,100,15000,0.006666666666666667,0.006711409395973155,1.0416666666666667,1.0419463087248322
vaccine,+,9447,83,15000,0.005533333333333334,0.005564121472145874,0.7345132743362832,0.7330360739454479
vaccine,+,9448,106,15000,0.007066666666666666,0.007116959849603867,1.1777777777777776,1.179043015084374
vaccine,+,9449,105,15000,0.007,0.007049345417925478,1.1538461538461537,1.154930668525835
vaccine,+,9450,96,15000,0.0064,0.00644122383252818,0.96,0.9597423510466987
vaccine,+,9451,84,15000,0.0056,0.0056315366049879325,0.7499999999999999,0.748592115848753
vaccine,+,9452,101,15000,0.006733333333333333,0.006778978454929862,1.063157894736842,1.063586040744522
vaccine,+,9453,97,15000,0.006466666666666667,0.0065087566261826475,0.9797979797979797,0.9796664897651276
vaccine,+,9454,101,15000,0.006733333333333333,0.006778978454929862,1.063157894736842,1.063586040744522
vaccine,+,9455,114,15000,0.0076,0.00765820233776703,1.3902439024390243,1.3932324692049824
vaccine,+,9456,101,15000,0.006733333333333333,0.006778978454929862,1.063157894736842,1.063586040744522
vaccine,+,9457,110,15000,0.007333333333333333,0.0073875083948959025,1.2790697674418603,1.2811313976915988
vaccine,+,9458,111,15000,0.0074,0.007455168245013097,1.3058823529411765,1.3081627573455334
vaccine,+,9459,92,15000,0.0061333333333333335,0.006171183257311511,0.8846153846153846,0.8839033250087718
vaccine,+,9460,99,15000,0.0066,0.006643849406080129,1.0206185567010309,1.0207555432867235
vaccine,+,9461,102,15000,0.0068,0.00684655658477648,1.085106382978723,1.085689068645513
vaccine,+,9462,96,15000,0.0064,0.00644122383252818,0.96,0.9597423510466987
vaccine,+,9463,100,15000,0.006666666666666667,0.006711409395973155,1.0416666666666667,1.0419463087248322
vaccine,+,9464,102,15000,0.0068,0.00684655658477648,1.085106382978723,1.085689068645513
vaccine,+,9465,100,15000,0.006666666666666667,0.006711409395973155,1.0416666666666667,1.0419463087248322
